,price,longitude,latitude,city
23398,97.99999999999999,-122.41745866007143,37.79364120207005,SF
16263,58.000000000000014,-122.40479974432856,37.78894877309664,SF
56228,78.99999999999997,-122.4618972043965,37.78319630207172,SF
8520,124.00000000000004,-122.46942547527502,37.717401758350064,SF
39119,274.00000000000057,-122.44461162814316,37.76691510806368,SF
63191,148.99999999999997,-122.47165876619898,37.73853305047,SF
15424,78.99999999999997,-122.43194363944227,37.716988665013396,SF
19494,248.9999999999999,-122.48957147417612,37.74477815418828,SF
32235,248.9999999999999,-122.42463740385908,37.76066623512517,SF
53325,213.99999999999991,-122.41620117454387,37.80722537017327,SF
23072,948.0000000000002,-122.43718710824848,37.80177976689254,SF
57234,1248.9999999999995,-122.39200130587908,37.7792672214943,SF
41154,78.99999999999997,-122.43195488350516,37.77022395233676,SF
31619,71.0,-122.44662275962608,37.73403270606703,SF
5954,148.99999999999997,-122.39406445785694,37.76458753894829,SF
44335,99.00000000000004,-122.43298000118088,37.73443709367609,SF
26427,138.99999999999994,-122.42199475971243,37.771163291931664,SF
20607,118.00000000000013,-122.39028173323211,37.786545187546366,SF
19625,52.00000000000001,-122.46957936976808,37.74843876697381,SF
26000,9.000000000000002,-122.40563971252442,37.77124254710093,SF
59108,238.00000000000009,-122.43020446305151,37.79282607649851,SF
60436,399.0000000000002,-122.46141025431908,37.70893728389414,SF
70243,143.99999999999997,-122.44569562265717,37.786286043270934,SF
1612,238.99999999999977,-122.4349448117207,37.74703281054805,SF
41635,124.00000000000004,-122.41610145393207,37.7744325750726,SF
32378,84.00000000000001,-122.4150640322384,37.78251720880829,SF
58193,148.99999999999997,-122.43320731864841,37.77503498947787,SF
20886,102.0000000000001,-122.47571944160912,37.783372719259354,SF
45981,174.00000000000006,-122.43567644422907,37.75567435928291,SF
61732,204.00000000000006,-122.4209936062484,37.793771951144926,SF
55399,143.99999999999997,-122.43956888471459,37.72619812276609,SF
58772,99.00000000000004,-122.44523913262756,37.746940946158226,SF
54109,99.00000000000004,-122.40638927781264,37.77431913910424,SF
39448,109.00000000000004,-122.4723644291113,37.77796832550907,SF
63810,198.99999999999994,-122.4786953634868,37.77670686479168,SF
59224,174.00000000000006,-122.4026481053496,37.77266354303198,SF
10870,97.99999999999999,-122.46465355037421,37.78475270365889,SF
33307,198.99999999999994,-122.46674683148176,37.77500141761807,SF
42808,58.000000000000014,-122.46274864004712,37.78385615426425,SF
10859,198.99999999999994,-122.3913617921245,37.77459894310209,SF
52930,319.0000000000002,-122.48672821217102,37.74414696877697,SF
46863,223.9999999999998,-122.43582878674437,37.79932689273832,SF
33519,288.0000000000003,-122.41726405126056,37.79291344251804,SF
5191,36.99999999999999,-122.48384919933142,37.761223716963016,SF
21361,218.00000000000003,-122.40977671827144,37.787801466917095,SF
65360,73.00000000000003,-122.41151326084518,37.80001570775318,SF
13824,96.0,-122.43322732622549,37.761958404827,SF
23210,134.00000000000003,-122.4148241382708,37.7476714297204,SF
41191,348.9999999999999,-122.44511936404987,37.74636246598881,SF
15398,323.99999999999994,-122.43640408433693,37.7902555838612,SF
26763,248.9999999999999,-122.41923304816322,37.766787590282775,SF
841,299.0000000000002,-122.4487217868852,37.779489473333896,SF
4777,198.99999999999994,-122.48337292777114,37.741078205643284,SF
70404,247.99999999999972,-122.42014513058416,37.798354103659676,SF
44156,228.00000000000048,-122.43481408829562,37.78983032212006,SF
29745,323.99999999999994,-122.42319380736687,37.74772086550529,SF
27120,178.99999999999983,-122.43236443679208,37.79005956426415,SF
23655,163.9999999999998,-122.41430793244172,37.801524079564906,SF
11320,148.99999999999997,-122.4072278156081,37.78225176919697,SF
69134,73.99999999999997,-122.39391467062444,37.7619953856549,SF
41992,44.000000000000014,-122.42506809679544,37.776414080327136,SF
72496,320.00000000000057,-122.42997513844843,37.749481209905966,SF
15824,97.99999999999999,-122.40707757022564,37.76317552426698,SF
67142,1199.0000000000011,-122.46526765303965,37.787561967348296,SF
36100,174.00000000000006,-122.43040539311035,37.77454032642993,SF
46781,118.99999999999997,-122.4809420851536,37.782330245270096,SF
3772,110.99999999999996,-122.46536806183454,37.776757383600064,SF
57269,163.9999999999998,-122.41081244540337,37.75781911137071,SF
26357,109.00000000000004,-122.45540793188864,37.78271688149407,SF
16126,244.0000000000001,-122.43171855397898,37.767895898669785,SF
67588,183.99999999999994,-122.43714633619136,37.746034934698464,SF
16682,174.00000000000006,-122.45263697764835,37.76653187662076,SF
9124,198.99999999999994,-122.42111160186329,37.77263812696277,SF
47042,97.99999999999999,-122.41163377250834,37.804336948403396,SF
68979,159.00000000000023,-122.4123920466098,37.75984593312255,SF
6312,248.9999999999999,-122.46567737917532,37.777859780277616,SF
54864,134.00000000000003,-122.41273960418872,37.79338379554604,SF
297,134.00000000000003,-122.42580324839622,37.777336590895366,SF
18276,163.9999999999998,-122.41543440240616,37.751768012641584,SF
40352,374.00000000000057,-122.40810141217344,37.79279436303882,SF
48536,148.99999999999997,-122.43247042984864,37.76707646368517,SF
37317,698.9999999999985,-122.41397269032929,37.788458938433976,SF
40657,84.00000000000001,-122.43191770210764,37.77714403367565,SF
73137,399.0000000000002,-122.43607911744482,37.79027990527767,SF
61320,263.99999999999994,-122.44902333026829,37.767850760479504,SF
22366,124.00000000000004,-122.44693525406865,37.78882436667264,SF
18101,143.99999999999997,-122.44084421077184,37.758394436249105,SF
25619,498.99999999999983,-122.43990806488024,37.76184279385304,SF
65851,399.0000000000002,-122.46300332538412,37.72992483413135,SF
13585,109.99999999999997,-122.41840680221365,37.80316658672023,SF
71540,498.99999999999983,-122.44716734822731,37.76073294998579,SF
38725,78.0,-122.40720584753521,37.75131710093531,SF
68149,113.00000000000003,-122.43626627559256,37.784583156911616,SF
10519,198.99999999999994,-122.41649301936464,37.789422454603645,SF
29853,138.99999999999994,-122.41462230939436,37.753816507447254,SF
61772,223.9999999999998,-122.42517184040337,37.77308474447084,SF
22771,347.99999999999994,-122.41080852293085,37.780672594388435,SF
55127,168.9999999999999,-122.47455896807712,37.76463108316831,SF
38820,799.0000000000006,-122.42414913052919,37.792891915244056,SF
31924,248.9999999999999,-122.41149035815037,37.80452096832469,SF
53708,278.9999999999999,-122.4463808266905,37.788219776097314,SF
30796,88.99999999999967,-122.41187307695988,37.74556736984753,SF
648,118.99999999999997,-122.43931682107012,37.71082580747217,SF
28981,223.9999999999998,-122.4106486486969,37.75991138550237,SF
61581,118.00000000000013,-122.43333770514757,37.79308166612749,SF
2748,128.99999999999997,-122.43455274138658,37.76525117002039,SF
42059,449.00000000000006,-122.4379296413845,37.78636612203693,SF
9567,198.99999999999994,-122.44436208809029,37.7579609995505,SF
67440,323.99999999999994,-122.4377644299024,37.797001138683775,SF
12873,219.00000000000048,-122.4380194846529,37.7860259493199,SF
37989,228.00000000000048,-122.43642840192827,37.75317421641914,SF
66205,64.99999999999997,-122.4687071124841,37.71649928298442,SF
23690,91.99999999999994,-122.40543018754688,37.76184918973997,SF
17082,194.0,-122.42684685986782,37.74253742352063,SF
8269,248.9999999999999,-122.42785257418043,37.750448776295855,SF
18149,168.0,-122.41275535005951,37.76428759381807,SF
69372,288.0000000000003,-122.44695526666708,37.773248170157046,SF
61106,148.99999999999997,-122.50099142141826,37.7531846280223,SF
71525,148.99999999999997,-122.41220738859106,37.78809358387489,SF
777,277.99999999999994,-122.42007965620668,37.76920279165104,SF
45714,183.99999999999994,-122.46723593397965,37.76460079198417,SF
44370,73.99999999999997,-122.44955785947977,37.73957805536315,SF
25387,178.99999999999983,-122.45125410416915,37.76690584720033,SF
11585,118.99999999999997,-122.48800306183344,37.74657003771314,SF
24059,278.9999999999999,-122.42243817248811,37.799023877412154,SF
45797,131.0000000000002,-122.43956576202952,37.786288923650815,SF
3230,399.0000000000002,-122.43397564296404,37.793240184708544,SF
72281,69.00000000000003,-122.39759417957045,37.77218128675192,SF
33792,219.00000000000048,-122.436769660021,37.73625671585987,SF
1373,494.00000000000085,-122.50852114209692,37.749842687662586,SF
53615,189.0,-122.4429333266213,37.773065331275674,SF
68595,1199.0000000000011,-122.39329597500584,37.7867193126096,SF
45003,399.0000000000002,-122.46787760298685,37.75968857284678,SF
43365,298.0000000000004,-122.41342576608689,37.740796189704106,SF
18716,143.99999999999997,-122.38744599424795,37.76383103210961,SF
50332,88.99999999999967,-122.48939378092241,37.75703195056758,SF
34108,148.99999999999997,-122.40827702899657,37.747894763817136,SF
13592,198.99999999999994,-122.43478937626269,37.77027691294145,SF
53508,159.00000000000023,-122.39609365206793,37.763855997591456,SF
37123,223.9999999999998,-122.41025467352736,37.75649200146516,SF
68278,424.0000000000001,-122.43754861622456,37.774386621730685,SF
66390,198.99999999999994,-122.41755307417264,37.73846252381704,SF
58821,97.00000000000003,-122.41935597033716,37.782651011339,SF
42011,299.0000000000002,-122.40638120630724,37.77888691329189,SF
9233,488.00000000000017,-122.46588858505287,37.77834475611148,SF
49632,374.00000000000057,-122.48604734940129,37.78306574746896,SF
45546,97.99999999999999,-122.47019354561293,37.75667464060875,SF
10149,204.00000000000006,-122.44131041865843,37.777001213829216,SF
12801,73.99999999999997,-122.44939605799921,37.769871547094155,SF
2041,44.000000000000014,-122.4129407033478,37.752395887585685,SF
42409,174.00000000000006,-122.43957339864271,37.75297547646559,SF
11442,198.99999999999994,-122.4424327385722,37.76120939678321,SF
6400,137.99999999999997,-122.50850815593172,37.77897628662063,SF
37761,799.0000000000006,-122.42406815255714,37.798558920387,SF
27422,348.9999999999999,-122.48725156965952,37.75840846965824,SF
52479,69.00000000000003,-122.40398394170064,37.781051844253376,SF
18077,297.00000000000006,-122.4735500013833,37.72131876467997,SF
18072,148.99999999999997,-122.45182869597569,37.72078382387129,SF
62788,75.99999999999996,-122.42758618437333,37.76887524770739,SF
1011,125.00000000000011,-122.41889849987746,37.75856589724811,SF
58450,294.0000000000001,-122.41401120504423,37.750455017568605,SF
36265,97.99999999999999,-122.42823178182768,37.79274736246548,SF
2158,163.9999999999998,-122.4395632626816,37.77469240947981,SF
23467,198.99999999999994,-122.41311078746814,37.78789713129015,SF
53302,118.99999999999997,-122.42450259118385,37.799239686466926,SF
31305,590.0000000000002,-122.4201647902634,37.775560790723034,SF
17758,297.00000000000006,-122.42919668764448,37.79864120875394,SF
54789,388.0000000000005,-122.44629017125048,37.76813383856089,SF
46593,223.9999999999998,-122.42758578792305,37.738043745331524,SF
22870,364.0,-122.45022196860405,37.754335582565204,SF
33757,132.0,-122.39628693670996,37.75091278064869,SF
70505,348.9999999999999,-122.4196763204658,37.80603882469681,SF
65797,198.99999999999994,-122.41726675350391,37.757972153043106,SF
20345,141.99999999999994,-122.40935865912228,37.743199717790695,SF
22869,479.0,-122.42648916745964,37.79168810761116,SF
40655,274.00000000000057,-122.43799997714892,37.75282085366473,SF
60869,176.99999999999997,-122.43324051465562,37.76938789351549,SF
43374,69.00000000000003,-122.39590536634873,37.776143915669216,SF
50128,154.00000000000003,-122.4455933858775,37.78432794045273,SF
49303,27.99999999999999,-122.40581857848669,37.79418392439699,SF
4757,27.99999999999999,-122.4059170657875,37.794782168105066,SF
28406,799.0000000000006,-122.43812319559136,37.767922493903534,SF
59023,163.9999999999998,-122.42139350770174,37.7486691834411,SF
43631,58.999999999999986,-122.427043599245,37.795361309296226,SF
4115,159.00000000000023,-122.49392348504662,37.75425054974737,SF
67544,99.00000000000004,-122.39375925188645,37.772707595916636,SF
60204,623.9999999999998,-122.45266826399671,37.78568288541874,SF
52537,213.0000000000001,-122.41330055157594,37.758326659029656,SF
45789,73.99999999999997,-122.4742501763987,37.75029969325573,SF
61893,124.00000000000004,-122.41474701354042,37.750783544019754,SF
35923,189.0,-122.4248929195474,37.76574542035155,SF
73437,134.00000000000003,-122.408059188458,37.74814219386567,SF
53633,428.9999999999995,-122.43648272534874,37.77146487426757,SF
39777,148.99999999999997,-122.4038344084666,37.775654232766826,SF
39440,197.99999999999997,-122.43639661714892,37.757556353773495,SF
25682,599.0,-122.4211716478668,37.759490298441015,SF
42549,118.99999999999997,-122.42061539314342,37.74970937791028,SF
40365,248.9999999999999,-122.42030131555677,37.75979937518716,SF
68248,93.0,-122.49360657283195,37.732896351759685,SF
69464,449.00000000000006,-122.42255492364583,37.75805134542465,SF
359,97.99999999999999,-122.43915097515509,37.72722570787312,SF
17019,101.00000000000006,-122.4192682830423,37.744979891642615,SF
31208,124.00000000000004,-122.38896381772554,37.7809584452738,SF
38298,498.99999999999983,-122.42769384344656,37.75752662131204,SF
19448,198.99999999999994,-122.42387997289718,37.758667648515726,SF
70055,229.00000000000026,-122.44523683421025,37.78635946251202,SF
8966,148.0,-122.4122592654588,37.804257509783326,SF
62953,127.99999999999997,-122.4989645691053,37.77785467863126,SF
60856,194.0,-122.42923810328678,37.76448235228922,SF
53029,399.0000000000002,-122.46847517288242,37.752874858718144,SF
68909,148.99999999999997,-122.4085121310562,37.77604933539885,SF
16378,348.9999999999999,-122.46832204116708,37.752600186820686,SF
50215,124.00000000000004,-122.435066361304,37.74721673138181,SF
30410,208.00000000000017,-122.4112326345718,37.78815089913193,SF
25329,749.0,-122.48868251483614,37.786480980835925,SF
4587,599.0,-122.41353621752053,37.748406653046715,SF
12669,58.999999999999986,-122.4110670990613,37.75601203157344,SF
4554,77.0,-122.45019258502148,37.77042069769517,SF
62745,248.9999999999999,-122.42050652960566,37.794766090723314,SF
20944,648.9999999999993,-122.41503854074548,37.757234102709155,SF
5357,54.000000000000014,-122.39327671140491,37.72774110205836,SF
8797,374.00000000000057,-122.46387722467692,37.77433486891898,SF
28806,374.00000000000057,-122.41659461990992,37.75870532596402,SF
19901,459.00000000000097,-122.42177852382451,37.77954146028036,SF
44233,148.99999999999997,-122.50925050174969,37.77392204444222,SF
44962,99.00000000000004,-122.42963199456814,37.76167882791253,SF
26961,118.00000000000013,-122.4069896599793,37.79848834091897,SF
17384,114.00000000000001,-122.40487448493299,37.71772483253702,SF
41245,97.99999999999999,-122.41433916423142,37.773051267911576,SF
2953,213.99999999999991,-122.44285897983669,37.77953117305762,SF
45389,198.99999999999994,-122.46232918642444,37.775278927226665,SF
63020,399.0000000000002,-122.44822861513279,37.77128368529706,SF
59592,197.99999999999997,-122.43303509880751,37.8010468628953,SF
42113,99.00000000000004,-122.41475531926359,37.75095949931155,SF
26918,449.00000000000006,-122.42960434829658,37.77288584663951,SF
424,124.00000000000004,-122.43832124368113,37.75410875054492,SF
58590,183.99999999999994,-122.41450709868442,37.77733903647566,SF
54150,374.00000000000057,-122.42588865524272,37.80356039109715,SF
22889,118.99999999999997,-122.42962102514255,37.77667539838574,SF
23193,348.9999999999999,-122.41031907322578,37.775169267702864,SF
49254,118.99999999999997,-122.42159302605978,37.79335064605929,SF
55319,114.00000000000001,-122.42898445047337,37.74549596568911,SF
54529,124.00000000000004,-122.48055984406841,37.719078990344364,SF
3591,47.99999999999999,-122.47313908417507,37.71633417595662,SF
33331,1498.9999999999986,-122.44083836910559,37.792923845023,SF
22954,294.0000000000001,-122.44469124903429,37.78498335891949,SF
349,183.99999999999994,-122.43790220661677,37.782552940833,SF
4076,599.0,-122.46313284487137,37.7772932727902,SF
40355,148.99999999999997,-122.41622782246084,37.74971413688419,SF
18125,124.00000000000004,-122.41739878319441,37.78573750259947,SF
50569,176.99999999999997,-122.49788952847011,37.77739765448878,SF
32232,87.99999999999999,-122.47898038668112,37.76506943124629,SF
64303,247.99999999999972,-122.42322863650128,37.72692172965624,SF
1685,148.99999999999997,-122.43169176820575,37.75241243521796,SF
33131,97.99999999999999,-122.43354822265923,37.73150022006096,SF
3569,223.9999999999998,-122.43570167449951,37.80515334864903,SF
12414,78.99999999999997,-122.44211950473496,37.77474825864231,SF
46749,143.99999999999997,-122.42357300883819,37.80236797141353,SF
71455,999.0000000000007,-122.44036998774486,37.789946375299934,SF
19092,138.99999999999994,-122.43696080723079,37.785420864700185,SF
21244,248.9999999999999,-122.40084442230913,37.75352162670796,SF
60157,44.000000000000014,-122.42521171995712,37.76506037944285,SF
14539,80.99999999999994,-122.42862813301424,37.770127424406645,SF
57496,248.9999999999999,-122.40402161036673,37.76054896422167,SF
74072,78.99999999999997,-122.44796973643876,37.71596168171804,SF
58435,309.00000000000006,-122.42129742149228,37.77230928399551,SF
60665,94.0,-122.43639322015123,37.749516417061855,SF
48346,134.00000000000003,-122.42066382229466,37.76848690872807,SF
67585,299.0000000000002,-122.43625426321394,37.734273437793576,SF
43956,134.00000000000003,-122.47336170334415,37.733969134860295,SF
55644,599.0,-122.44134888059124,37.80116547319249,SF
28702,204.00000000000006,-122.43148172464839,37.76214175072215,SF
4874,198.99999999999994,-122.43034820772677,37.7584817226364,SF
36016,118.99999999999997,-122.42587615465521,37.75612266181873,SF
69577,174.00000000000006,-122.42059877243895,37.75257605791757,SF
40051,99.00000000000004,-122.40152360677713,37.795181095969035,SF
29256,148.99999999999997,-122.40817720340364,37.806366789287296,SF
3944,84.00000000000001,-122.39706402804386,37.76216767207143,SF
56743,114.00000000000001,-122.45962222156649,37.72681743925653,SF
71782,248.9999999999999,-122.42087145347936,37.76286819575817,SF
37003,198.99999999999994,-122.41792616539948,37.77649500750806,SF
61331,198.99999999999994,-122.46974739897846,37.77919554412622,SF
65037,138.99999999999994,-122.42868148121329,37.73350146647724,SF
37614,197.0,-122.43177373062412,37.73558968231768,SF
30895,63.99999999999998,-122.40187950990877,37.75717188987186,SF
26344,271.0000000000001,-122.44187562523831,37.74301407403394,SF
40427,223.9999999999998,-122.41282236316385,37.77716614046917,SF
70222,679.0000000000003,-122.41804807267786,37.70740128886786,SF
64204,97.99999999999999,-122.49429418467705,37.776749412643326,SF
50347,56.999999999999986,-122.38720280152452,37.73095133991385,SF
17863,216.99999999999997,-122.4131664905382,37.79533032684671,SF
39802,548.9999999999998,-122.40967529699684,37.751826623919385,SF
45477,124.00000000000004,-122.43409287862465,37.73858110090712,SF
6977,148.0,-122.48875312647272,37.775264811453816,SF
32376,248.9999999999999,-122.42737879153805,37.75367501717084,SF
38257,208.99999999999994,-122.42188063669049,37.76783204798912,SF
41138,124.00000000000004,-122.46960334958362,37.73997525588601,SF
70101,238.00000000000009,-122.41769481650641,37.77533802620181,SF
1440,198.99999999999994,-122.46975078851848,37.778100042832044,SF
41251,124.00000000000004,-122.4256282213955,37.77490144238989,SF
29882,124.00000000000004,-122.49270670889584,37.77907780118187,SF
32507,69.00000000000003,-122.4078795245822,37.74518968171297,SF
44838,69.00000000000003,-122.39966766836308,37.754692485667725,SF
72903,178.99999999999983,-122.42051667851378,37.76200237996657,SF
62,999.0000000000007,-122.40297280559892,37.75052787732777,SF
54975,138.99999999999994,-122.50607219008629,37.75867855838207,SF
41899,96.0,-122.39759756901992,37.75260360891983,SF
46612,284.00000000000057,-122.47494765346671,37.78667976231737,SF
15627,118.00000000000013,-122.41073704461212,37.78860986514306,SF
14947,176.0000000000001,-122.4927202022435,37.77542585681639,SF
49886,299.0000000000002,-122.41330381326412,37.796564070722425,SF
8444,128.99999999999997,-122.42931645550048,37.74334023349654,SF
24362,323.99999999999994,-122.39538804401352,37.75888606618256,SF
52613,148.99999999999997,-122.42476558216588,37.80229292428061,SF
34850,223.9999999999998,-122.41033129371924,37.78430244556353,SF
31113,145.0,-122.44501960144152,37.75726044221923,SF
37284,102.0000000000001,-122.43770756379296,37.71825748917764,SF
72649,99.00000000000004,-122.49495968142116,37.75488066343131,SF
41811,84.99999999999982,-122.4089841325268,37.79140631538206,SF
71004,97.00000000000003,-122.45146069607752,37.76915747251451,SF
49019,73.99999999999997,-122.4219727282547,37.75321514436654,SF
15102,548.9999999999998,-122.41348972424713,37.79456873502613,SF
56398,194.0,-122.40635591551352,37.753270235131396,SF
2183,78.0,-122.45718838337551,37.7199767847491,SF
71576,194.0,-122.44164303207806,37.76184883594532,SF
68483,197.99999999999997,-122.42332613696102,37.76386300524398,SF
49577,394.00000000000006,-122.42011042130905,37.7855297864716,SF
12734,54.000000000000014,-122.44895004721451,37.711267116740025,SF
72084,159.00000000000023,-122.41713012362648,37.7960838125104,SF
8177,99.00000000000004,-122.42054131760773,37.72497926523321,SF
35367,148.99999999999997,-122.46978353221172,37.77815586304646,SF
1689,248.9999999999999,-122.4169461847951,37.75566985722336,SF
21584,208.99999999999994,-122.39642407559158,37.773613608179744,SF
13852,248.9999999999999,-122.41280800960631,37.80094298211765,SF
65962,124.00000000000004,-122.43489310016321,37.758894923519065,SF
67566,148.99999999999997,-122.3898066213678,37.728699560573844,SF
57520,494.00000000000085,-122.4140530228004,37.74039691652038,SF
62543,198.99999999999994,-122.4278420871867,37.76612801485889,SF
10634,494.00000000000085,-122.43327846191386,37.760752066173076,SF
27724,194.0,-122.42247604074508,37.80281033693711,SF
770,97.00000000000003,-122.41032089041131,37.800985833596414,SF
28244,537.9999999999998,-122.42319866801078,37.75292235695464,SF
11660,94.0,-122.42067589315424,37.76143173709031,SF
56227,274.00000000000057,-122.42358097529171,37.740713188317756,SF
73706,118.99999999999997,-122.44612557992296,37.7769235341219,SF
45728,114.00000000000001,-122.4109603458857,37.798313160528295,SF
15377,337.9999999999999,-122.4119597916242,37.758422779483645,SF
9765,323.99999999999994,-122.44593049874264,37.73885428035634,SF
11601,128.99999999999997,-122.4008294704207,37.75766314044114,SF
54239,96.0,-122.454130544914,37.73650109474243,SF
31825,148.0,-122.42083568745872,37.74003646938926,SF
26662,148.0,-122.42131774782291,37.759002645142075,SF
13177,399.0000000000002,-122.46107908827244,37.780270848521056,SF
67533,96.0,-122.43565053716864,37.77503447088645,SF
43867,449.00000000000006,-122.44139841484093,37.761429005754415,SF
49133,61.99999999999999,-122.42436148859692,37.79383680170336,SF
61294,208.99999999999994,-122.42366787650093,37.751225734133676,SF
65730,118.99999999999997,-122.41531984573686,37.788569300771606,SF
59196,41.99999999999996,-122.43389757902227,37.724241100402594,SF
23257,208.99999999999994,-122.41274616741194,37.79668573487736,SF
6985,194.0,-122.46188101322069,37.78448987541317,SF
30534,54.000000000000014,-122.44226000839693,37.78619930790286,SF
20556,118.99999999999997,-122.39325557448521,37.787743990819685,SF
33618,259.00000000000017,-122.43033534338974,37.743071396464366,SF
52813,994.0,-122.43848404520682,37.763993956341906,SF
73843,118.99999999999997,-122.40218812151579,37.78174201707246,SF
5710,118.99999999999997,-122.40118438971683,37.770876301182064,SF
36999,87.99999999999999,-122.42209661876065,37.74486024082979,SF
37061,263.99999999999994,-122.46271426037056,37.77715709370269,SF
28631,73.99999999999997,-122.46313094878003,37.76105155542098,SF
67787,114.00000000000001,-122.42411516364427,37.770992890054785,SF
38151,394.00000000000006,-122.44083078453728,37.78100841842559,SF
10349,118.00000000000013,-122.42763930449483,37.802611148859015,SF
30161,899.0000000000009,-122.39380783427134,37.75764304108555,SF
14739,54.000000000000014,-122.4241325789374,37.77696330404993,SF
20418,497.9999999999996,-122.40974828488605,37.755936445908496,SF
72706,297.00000000000006,-122.41760257466478,37.79158071451321,SF
55444,449.00000000000006,-122.4409836482935,37.77833819359857,SF
58884,248.9999999999999,-122.42185461263465,37.75958898534999,SF
27091,347.99999999999994,-122.40737678778746,37.79576339278111,SF
68626,297.00000000000006,-122.4533558024822,37.73204097554047,SF
61175,159.00000000000023,-122.45089251573887,37.719967719573866,SF
62419,749.0,-122.43050635976832,37.77351289027468,SF
58694,383.0,-122.38917245959502,37.78162247707729,SF
45706,198.99999999999994,-122.44757512290352,37.77517671163535,SF
21621,288.99999999999994,-122.4388574893634,37.8021778288184,SF
37070,399.0000000000002,-122.3901967397977,37.76225833996053,SF
12336,124.00000000000004,-122.42557540332966,37.75113928991527,SF
28046,66.00000000000004,-122.41662632747123,37.798815973862254,SF
70547,399.0000000000002,-122.44264755701788,37.72569141206212,SF
5,84.00000000000001,-122.4295260773271,37.7531640472884,SF
12933,127.99999999999997,-122.42926745242839,37.76418110463322,SF
16973,88.99999999999967,-122.40931485174109,37.777161269648964,SF
35332,82.99999999999997,-122.44071167514879,37.71425791936269,SF
67616,299.0000000000002,-122.41830683888323,37.74687571216394,SF
10474,198.99999999999994,-122.44438960871784,37.80421311770035,SF
72312,234.0000000000004,-122.47552619702371,37.77994325078395,SF
28977,348.9999999999999,-122.41846171126221,37.79513618156873,SF
5690,198.99999999999994,-122.44052006806305,37.73336991707075,SF
4458,1284.0000000000005,-122.43556987405569,37.806614378314,SF
8288,299.0000000000002,-122.45513669050031,37.76340114982296,SF
47290,163.00000000000034,-122.44781491000359,37.77649420991719,SF
18097,267.9999999999995,-122.41003616085928,37.79372185285572,SF
19303,54.000000000000014,-122.41048952290659,37.7529925520272,SF
11124,348.9999999999999,-122.41126121345077,37.75241456083106,SF
11087,148.99999999999997,-122.48646620816669,37.78611761880785,SF
